Diameter,Height,Length,Rings,Sex,ShellWeight,ShuckedWeight,VisceraWeight,WholeWeight
0.225,0.075,0.30000000000000004,5.0,I,0.044,0.057,0.028,0.1345
0.22,0.065,0.30000000000000004,5.0,I,0.035,0.052000000000000005,0.0155,0.11950000000000001
0.265,0.085,0.36,6.0,I,0.055,0.07250000000000001,0.051500000000000004,0.1895
0.275,0.095,0.37,6.0,I,0.0825,0.1015,0.055,0.257
0.29,0.09,0.39,8.0,I,0.078,0.135,0.0455,0.2745
0.325,0.1,0.435,6.0,I,0.105,0.1335,0.0835,0.342
0.34,0.105,0.44,8.0,I,0.125,0.123,0.081,0.34400000000000003
0.32,0.095,0.44,8.0,I,0.1,0.1495,0.059000000000000004,0.3275
0.34500000000000003,0.12,0.445,7.0,I,0.13,0.169,0.0825,0.4035
0.37,0.115,0.465,9.0,I,0.14550000000000002,0.1515,0.0935,0.40750000000000003
0.355,0.12,0.465,8.0,I,0.14,0.23750000000000002,0.099,0.4975
0.34500000000000003,0.12,0.47000000000000003,8.0,I,0.125,0.1525,0.061500000000000006,0.3685
0.365,0.105,0.47500000000000003,7.0,I,0.127,0.1645,0.099,0.41750000000000004
0.335,0.1,0.47500000000000003,9.0,I,0.135,0.1895,0.08600000000000001,0.4425
0.35000000000000003,0.125,0.47500000000000003,9.0,I,0.1355,0.1905,0.079,0.42250000000000004
0.365,0.125,0.485,8.0,I,0.151,0.163,0.0965,0.426
0.39,0.12,0.49,9.0,I,0.17450000000000002,0.2205,0.10300000000000001,0.511
0.405,0.13,0.515,9.0,I,0.195,0.213,0.134,0.5730000000000001
0.41500000000000004,0.14,0.52,8.0,I,0.171,0.29450000000000004,0.1405,0.6385000000000001
0.405,0.125,0.525,10.0,I,0.168,0.2985,0.1505,0.657
0.425,0.14,0.525,10.0,F,0.2225,0.42050000000000004,0.182,0.8735
0.425,0.13,0.53,9.0,I,0.215,0.3905,0.2005,0.781
0.42,0.14,0.53,9.0,I,0.20800000000000002,0.256,0.1855,0.6765
0.41000000000000003,0.125,0.53,9.0,M,0.215,0.34600000000000003,0.17300000000000001,0.769
0.395,0.125,0.53,11.0,I,0.195,0.2975,0.108,0.6235
0.405,0.14,0.535,7.0,M,0.19,0.336,0.156,0.7315
0.45,0.155,0.535,10.0,I,0.2595,0.3655,0.148,0.8075
0.41000000000000003,0.14,0.545,9.0,M,0.212,0.34900000000000003,0.15,0.737
0.41000000000000003,0.125,0.545,10.0,F,0.20500000000000002,0.29450000000000004,0.1315,0.654
0.41500000000000004,0.15,0.55,10.0,I,0.23600000000000002,0.35350000000000004,0.176,0.7915000000000001
0.45,0.14,0.55,8.0,I,0.24,0.34450000000000003,0.1325,0.753
0.4,0.135,0.55,9.0,I,0.221,0.3315,0.1495,0.717
0.43,0.15,0.555,9.0,I,0.247,0.34500000000000003,0.17550000000000002,0.783
0.45,0.145,0.5750000000000001,9.0,I,0.217,0.4675,0.18,0.872
0.44,0.15,0.5750000000000001,8.0,I,0.23900000000000002,0.486,0.215,0.983
0.42,0.155,0.585,11.0,F,0.32,0.437,0.2225,1.034
0.465,0.145,0.585,10.0,F,0.28450000000000003,0.4325,0.21450000000000002,0.9855
0.46,0.14,0.585,9.0,I,0.265,0.326,0.153,0.7635000000000001
0.465,0.135,0.59,8.0,M,0.28,0.42350000000000004,0.199,0.9895
0.47000000000000003,0.135,0.595,10.0,I,0.28700000000000003,0.434,0.184,0.9365
0.44,0.135,0.595,10.0,F,0.2575,0.5005000000000001,0.1715,0.964
0.46,0.155,0.595,10.0,F,0.3085,0.4565,0.24,1.0455
0.45,0.165,0.595,12.0,F,0.279,0.49,0.2525,1.081
0.47000000000000003,0.16,0.6000000000000001,10.0,M,0.305,0.441,0.2015,1.012
0.5,0.16,0.6000000000000001,10.0,F,0.309,0.5095000000000001,0.256,1.1219999999999999
0.49,0.165,0.605,11.0,M,0.35550000000000004,0.492,0.222,1.1245
0.49,0.15,0.605,10.0,F,0.35000000000000003,0.4305,0.2525,1.1345
0.45,0.19,0.61,10.0,M,0.29350000000000004,0.517,0.2495,1.0805
0.495,0.165,0.61,9.0,F,0.317,0.4525,0.273,1.0835
0.47000000000000003,0.17500000000000002,0.615,11.0,M,0.317,0.5675,0.28700000000000003,1.242
0.5,0.18,0.62,11.0,M,0.332,0.726,0.2795,1.3915
0.525,0.155,0.62,10.0,M,0.35000000000000003,0.454,0.1965,1.085
0.47000000000000003,0.155,0.62,11.0,I,0.28400000000000003,0.447,0.171,0.966
0.48,0.165,0.62,10.0,M,0.305,0.481,0.2575,1.0855
0.485,0.135,0.625,14.0,F,0.36050000000000004,0.61,0.2675,1.3025
0.485,0.16,0.625,11.0,I,0.3315,0.5255000000000001,0.257,1.15
0.49,0.17,0.63,11.0,I,0.31,0.5515,0.212,1.217
0.505,0.195,0.63,9.0,F,0.375,0.516,0.3305,1.306
0.5,0.17500000000000002,0.64,13.0,M,0.405,0.5065000000000001,0.29250000000000004,1.2730000000000001
0.51,0.19,0.645,12.0,M,0.425,0.6445000000000001,0.296,1.4865
0.52,0.17,0.65,11.0,M,0.36,0.6155,0.28850000000000003,1.3655
0.495,0.17,0.65,11.0,M,0.399,0.6215,0.2305,1.276
0.495,0.16,0.65,10.0,M,0.32,0.55,0.2695,1.2075
0.52,0.195,0.65,10.0,F,0.3825,0.5985,0.246,1.2810000000000001
0.525,0.20500000000000002,0.65,13.0,M,0.4355,0.6900000000000001,0.306,1.4275
0.51,0.17500000000000002,0.65,12.0,M,0.385,0.4955,0.2025,1.155
0.51,0.17500000000000002,0.65,10.0,F,0.3885,0.5750000000000001,0.3155,1.35
0.525,0.19,0.65,11.0,M,0.4,0.5975,0.296,1.3685
0.53,0.17,0.66,10.0,F,0.398,0.622,0.309,1.431
0.51,0.18,0.66,10.0,M,0.339,0.5,0.2335,1.2610000000000001
0.54,0.195,0.665,11.0,F,0.47000000000000003,0.8505,0.36150000000000004,1.764
0.51,0.155,0.67,11.0,F,0.358,0.5605,0.3045,1.278
0.54,0.195,0.67,11.0,M,0.3315,0.532,0.2735,1.217
0.54,0.2,0.67,9.0,F,0.41650000000000004,0.6435000000000001,0.328,1.46
0.535,0.185,0.675,11.0,F,0.4,0.7035,0.402,1.5575
0.51,0.17,0.675,11.0,M,0.341,0.809,0.318,1.5270000000000001
0.53,0.195,0.675,9.0,F,0.425,0.62,0.375,1.4985
0.55,0.19,0.685,10.0,M,0.48950000000000005,0.89,0.41000000000000003,1.885
0.535,0.17500000000000002,0.685,11.0,M,0.46,0.637,0.247,1.432
0.55,0.21,0.705,11.0,M,0.462,0.655,0.3255,1.4385
0.53,0.17,0.705,10.0,F,0.44,0.612,0.394,1.564
0.555,0.17500000000000002,0.71,11.0,M,0.434,1.2455,0.3725,2.14
0.56,0.185,0.725,11.0,F,0.435,0.873,0.367,1.792
0.6000000000000001,0.21,0.78,11.0,M,0.6745,1.1945000000000001,0.5745,2.548
0.13,0.075,0.23500000000000001,5.0,I,0.0465,0.0685,0.037,0.1585
0.25,0.1,0.35000000000000003,7.0,I,0.1255,0.17250000000000001,0.063,0.4015
0.25,0.115,0.36,7.0,I,0.128,0.21,0.10550000000000001,0.465
0.28,0.095,0.38,7.0,I,0.067,0.165,0.043500000000000004,0.28850000000000003
0.32,0.115,0.38,7.0,F,0.164,0.323,0.1325,0.6475000000000001
0.31,0.13,0.43,9.0,M,0.184,0.2735,0.163,0.6485000000000001
0.36,0.105,0.465,9.0,I,0.10350000000000001,0.22,0.159,0.452
0.355,0.12,0.47000000000000003,9.0,I,0.1325,0.17650000000000002,0.1125,0.49150000000000005
0.365,0.15,0.485,7.0,F,0.273,0.41450000000000004,0.199,0.9145000000000001
0.375,0.155,0.495,9.0,M,0.24750000000000003,0.45,0.2285,0.976
0.395,0.145,0.5,8.0,I,0.24550000000000002,0.332,0.18150000000000002,0.7865000000000001
0.4,0.15,0.505,7.0,M,0.185,0.34450000000000003,0.157,0.775
0.375,0.15,0.51,10.0,I,0.255,0.3845,0.156,0.8415
0.38,0.135,0.51,9.0,M,0.17,0.3435,0.14200000000000002,0.681
0.37,0.115,0.515,9.0,M,0.146,0.3415,0.155,0.6145
0.41500000000000004,0.18,0.55,9.0,F,0.311,0.502,0.301,1.1655
0.42,0.19,0.5750000000000001,10.0,F,0.40950000000000003,0.914,0.377,1.764
0.455,0.16,0.605,10.0,M,0.271,0.533,0.273,1.1215
0.505,0.165,0.615,10.0,M,0.34500000000000003,0.48950000000000005,0.29550000000000004,1.167
0.47500000000000003,0.15,0.615,9.0,M,0.28300000000000003,0.47600000000000003,0.2325,1.0375
0.48,0.18,0.625,10.0,M,0.3375,0.5650000000000001,0.2975,1.223
0.47000000000000003,0.15,0.625,9.0,M,0.28700000000000003,0.556,0.2315,1.124
0.505,0.17,0.635,9.0,F,0.355,0.512,0.322,1.2635
0.525,0.165,0.65,9.0,F,0.3005,0.647,0.2485,1.238
0.5,0.17,0.65,11.0,F,0.3235,0.6940000000000001,0.318,1.4045
0.525,0.195,0.67,12.0,F,0.40700000000000003,0.6065,0.29550000000000004,1.37
0.525,0.20500000000000002,0.6950000000000001,13.0,F,0.4525,0.8190000000000001,0.4025,1.8185
0.555,0.195,0.705,12.0,F,0.516,0.7105,0.42150000000000004,1.7525
0.20500000000000002,0.065,0.275,5.0,I,0.034,0.041,0.021,0.101
0.20500000000000002,0.07,0.28500000000000003,5.0,I,0.034,0.039,0.0285,0.106
0.265,0.085,0.36,7.0,I,0.061500000000000006,0.0675,0.037,0.1865
0.29,0.1,0.385,6.0,I,0.08600000000000001,0.1,0.061,0.2575
0.315,0.1,0.4,6.0,I,0.091,0.14300000000000002,0.07350000000000001,0.3225
0.33,0.095,0.43,7.0,I,0.123,0.11800000000000001,0.065,0.32
0.375,0.11,0.435,8.0,I,0.145,0.17,0.076,0.41550000000000004
0.335,0.115,0.45,7.0,I,0.11,0.195,0.07100000000000001,0.3935
0.355,0.135,0.47500000000000003,8.0,I,0.14350000000000002,0.21450000000000002,0.09,0.47750000000000004
0.36,0.11,0.47500000000000003,8.0,I,0.13,0.191,0.099,0.452
0.37,0.14,0.485,8.0,I,0.14650000000000002,0.24250000000000002,0.088,0.5065000000000001
0.395,0.105,0.51,8.0,I,0.165,0.234,0.127,0.5525
0.39,0.12,0.515,9.0,I,0.179,0.23500000000000001,0.135,0.5650000000000001
0.41000000000000003,0.14,0.52,10.0,I,0.1945,0.3395,0.129,0.6990000000000001
0.4,0.14,0.525,9.0,I,0.21,0.2605,0.108,0.6055
0.425,0.155,0.53,9.0,M,0.2595,0.307,0.171,0.7905000000000001
0.425,0.13,0.53,9.0,M,0.22,0.2975,0.1395,0.7020000000000001
0.42,0.135,0.53,10.0,M,0.1825,0.294,0.156,0.675
0.395,0.115,0.53,8.0,I,0.148,0.2025,0.101,0.47500000000000003
0.41000000000000003,0.15,0.53,11.0,I,0.1895,0.24350000000000002,0.1525,0.612
0.4,0.145,0.535,10.0,I,0.22,0.3065,0.1365,0.705
0.45,0.135,0.535,9.0,I,0.265,0.28450000000000003,0.1845,0.728
0.44,0.14,0.555,10.0,F,0.2735,0.34600000000000003,0.1715,0.846
0.46,0.16,0.555,10.0,M,0.275,0.3345,0.1935,0.86
0.465,0.145,0.56,9.0,M,0.2695,0.3345,0.22,0.8875000000000001
0.43,0.145,0.56,9.0,F,0.245,0.3895,0.2325,0.898
0.43,0.125,0.5650000000000001,9.0,I,0.21,0.28150000000000003,0.139,0.6545000000000001
0.45,0.145,0.5750000000000001,10.0,I,0.26,0.364,0.1505,0.795
0.465,0.12,0.5750000000000001,9.0,M,0.23500000000000001,0.516,0.2185,1.0535
0.46,0.15,0.5750000000000001,9.0,F,0.2985,0.333,0.20700000000000002,0.927
0.42,0.14,0.58,9.0,I,0.2255,0.3285,0.10200000000000001,0.7010000000000001
0.45,0.155,0.58,8.0,M,0.24450000000000002,0.321,0.1975,0.8275
0.42,0.155,0.585,13.0,F,0.28750000000000003,0.442,0.2155,0.9845
0.47000000000000003,0.145,0.585,9.0,M,0.265,0.4025,0.23650000000000002,0.9565
0.45,0.125,0.59,9.0,I,0.245,0.437,0.1515,0.86
0.48,0.185,0.595,10.0,M,0.314,0.526,0.2975,1.1785
0.48,0.185,0.615,10.0,M,0.33,0.4985,0.315,1.2205
0.455,0.13,0.615,10.0,M,0.2655,0.49,0.182,0.9685
0.5,0.17500000000000002,0.62,11.0,F,0.343,0.48950000000000005,0.24,1.107
0.48,0.18,0.62,12.0,I,0.306,0.5285000000000001,0.2655,1.1305
0.48,0.155,0.62,11.0,M,0.3175,0.527,0.374,1.2555
0.495,0.155,0.625,9.0,M,0.34500000000000003,0.5055000000000001,0.278,1.177
0.5,0.185,0.625,10.0,M,0.335,0.5995,0.248,1.2425
0.49,0.16,0.63,12.0,M,0.354,0.40700000000000003,0.224,1.09
0.47500000000000003,0.15,0.63,8.0,F,0.315,0.433,0.2975,1.072
0.51,0.155,0.645,10.0,F,0.342,0.5015000000000001,0.24,1.129
0.505,0.17500000000000002,0.65,10.0,F,0.39,0.5105000000000001,0.262,1.2075
0.495,0.17500000000000002,0.65,11.0,F,0.37,0.528,0.258,1.227
0.52,0.17500000000000002,0.655,13.0,F,0.45,0.6275000000000001,0.27,1.472
0.525,0.18,0.665,14.0,F,0.456,0.678,0.229,1.5785
0.52,0.17500000000000002,0.67,10.0,M,0.374,0.6275000000000001,0.379,1.4755
0.54,0.17500000000000002,0.675,12.0,M,0.512,0.6645,0.278,1.5545
0.54,0.21,0.675,11.0,F,0.45,0.686,0.318,1.593
0.58,0.2,0.6950000000000001,13.0,M,0.5295,0.675,0.47800000000000004,1.8995000000000002
0.535,0.17500000000000002,0.6950000000000001,10.0,F,0.465,0.5465,0.28150000000000003,1.361
0.56,0.17,0.705,11.0,F,0.44,0.607,0.318,1.4575
0.58,0.20500000000000002,0.74,12.0,M,0.488,0.8155,0.46950000000000003,2.3810000000000002
0.155,0.045,0.20500000000000002,3.0,I,0.014,0.0235,0.011,0.0495
0.23,0.075,0.305,6.0,I,0.05,0.059500000000000004,0.030500000000000003,0.14550000000000002
0.23,0.06,0.32,7.0,I,0.035500000000000004,0.061500000000000006,0.0275,0.129
0.27,0.1,0.355,7.0,I,0.064,0.11,0.042,0.2255
0.305,0.11,0.425,9.0,M,0.0975,0.17300000000000001,0.08750000000000001,0.359
0.31,0.095,0.425,8.0,I,0.1,0.1645,0.07100000000000001,0.35050000000000003
0.365,0.115,0.45,8.0,F,0.1325,0.318,0.121,0.5885
0.385,0.13,0.515,10.0,M,0.17500000000000002,0.28550000000000003,0.1285,0.623
0.375,0.135,0.52,8.0,F,0.17,0.221,0.117,0.5375
0.4,0.125,0.525,8.0,I,0.17500000000000002,0.24350000000000002,0.11900000000000001,0.5655
0.445,0.13,0.555,9.0,M,0.24,0.42250000000000004,0.155,0.8625
0.49,0.17,0.61,12.0,F,0.34400000000000003,0.4605,0.28250000000000003,1.137
0.26,0.095,0.35000000000000003,8.0,I,0.07,0.0985,0.043000000000000003,0.221
0.275,0.095,0.38,6.0,I,0.21,0.106,0.0485,0.24250000000000002
0.34,0.1,0.46,8.0,I,0.0965,0.18050000000000002,0.08750000000000001,0.386
0.355,0.12,0.465,8.0,M,0.1395,0.2725,0.097,0.5315
0.385,0.12,0.47500000000000003,8.0,M,0.153,0.289,0.09050000000000001,0.562
0.445,0.14,0.5650000000000001,9.0,M,0.2245,0.406,0.1605,0.836
0.45,0.14,0.5700000000000001,8.0,M,0.2515,0.47700000000000004,0.1605,0.9275
0.44,0.145,0.5700000000000001,10.0,M,0.2735,0.36050000000000004,0.1955,0.8815000000000001
0.46,0.155,0.595,10.0,M,0.3305,0.42750000000000005,0.20700000000000002,1.03
0.48,0.17500000000000002,0.605,9.0,F,0.356,0.48150000000000004,0.2305,1.1685
0.455,0.135,0.615,9.0,F,0.274,0.47350000000000003,0.263,1.059
0.46,0.17,0.62,7.0,M,0.296,0.535,0.2635,1.127
0.47000000000000003,0.17,0.625,11.0,M,0.3945,0.4605,0.2565,1.1665
0.52,0.185,0.68,10.0,F,0.4575,0.5985,0.395,1.541
0.54,0.195,0.68,11.0,M,0.42850000000000005,0.5565,0.3235,1.7825000000000002
0.52,0.17500000000000002,0.68,11.0,M,0.374,0.7525000000000001,0.35100000000000003,1.5430000000000001
0.555,0.17,0.71,12.0,F,0.431,0.5375,0.38,1.47
0.385,0.12,0.5,14.0,M,0.23500000000000001,0.2305,0.125,0.6335000000000001
0.42,0.17500000000000002,0.545,10.0,F,0.275,0.256,0.17750000000000002,0.754
0.365,0.115,0.46,14.0,F,0.17,0.165,0.083,0.4485
0.41000000000000003,0.15,0.535,11.0,M,0.24,0.34500000000000003,0.187,0.8105
0.26,0.075,0.335,6.0,M,0.085,0.0855,0.04,0.22
0.35000000000000003,0.1,0.425,7.0,F,0.17500000000000002,0.17500000000000002,0.0755,0.4425
0.325,0.1,0.41000000000000003,9.0,M,0.105,0.146,0.07200000000000001,0.35550000000000004
0.105,0.035,0.17,4.0,I,0.005,0.012,0.0085,0.034
0.25,0.095,0.335,8.0,I,0.055,0.0795,0.0495,0.185
0.425,0.125,0.52,8.0,M,0.19,0.372,0.20500000000000002,0.79
0.41000000000000003,0.145,0.53,9.0,F,0.245,0.375,0.20400000000000001,0.8255
0.42,0.125,0.5,11.0,M,0.20500000000000002,0.255,0.15,0.62
0.47500000000000003,0.145,0.615,9.0,F,0.32,0.3915,0.195,0.9525
0.45,0.16,0.5750000000000001,16.0,M,0.27,0.44,0.1685,0.9550000000000001
0.45,0.155,0.5700000000000001,14.0,M,0.355,0.326,0.1895,0.91
0.35000000000000003,0.105,0.455,11.0,M,0.145,0.1625,0.097,0.41600000000000004
0.275,0.085,0.37,6.0,I,0.08,0.096,0.056,0.20450000000000002
0.37,0.125,0.445,9.0,M,0.159,0.2495,0.08700000000000001,0.515
0.535,0.22,0.675,14.0,F,0.453,0.6175,0.42550000000000004,1.604
0.30000000000000004,0.115,0.385,6.0,M,0.10250000000000001,0.1645,0.085,0.3435
0.295,0.11,0.375,7.0,F,0.10350000000000001,0.1255,0.0575,0.3005
0.44,0.13,0.56,10.0,M,0.28500000000000003,0.24250000000000002,0.202,0.8255
0.41000000000000003,0.15,0.55,12.0,M,0.275,0.28200000000000003,0.186,0.785
0.465,0.155,0.5700000000000001,9.0,F,0.255,0.446,0.261,0.9685
0.4,0.155,0.485,11.0,F,0.255,0.23600000000000002,0.183,0.731
0.335,0.115,0.41000000000000003,8.0,M,0.135,0.19,0.085,0.4405
0.255,0.085,0.335,9.0,I,0.055,0.07100000000000001,0.0405,0.17850000000000002
0.515,0.2,0.655,16.0,M,0.49,0.443,0.3375,1.373
0.45,0.165,0.5650000000000001,12.0,F,0.37,0.322,0.244,0.9765
0.44,0.19,0.5700000000000001,9.0,F,0.265,0.447,0.20700000000000002,1.018
0.465,0.15,0.55,14.0,F,0.19,0.35750000000000004,0.194,1.082
0.47500000000000003,0.17500000000000002,0.63,14.0,F,0.49,0.41550000000000004,0.3385,1.423
0.37,0.125,0.47500000000000003,10.0,M,0.185,0.266,0.17250000000000001,0.655
0.5,0.18,0.655,18.0,F,0.445,0.508,0.314,1.4155
0.23500000000000001,0.065,0.32,5.0,I,0.05,0.058,0.022500000000000003,0.1385
0.395,0.165,0.525,19.0,M,0.28500000000000003,0.28500000000000003,0.1405,0.782
0.43,0.165,0.525,10.0,F,0.195,0.289,0.17450000000000002,0.717
0.39,0.13,0.5,15.0,F,0.195,0.2505,0.1635,0.6355000000000001
0.34,0.135,0.44,8.0,F,0.135,0.1505,0.0945,0.3975
0.385,0.16,0.49,9.0,F,0.20500000000000002,0.24550000000000002,0.171,0.656
0.44,0.165,0.545,15.0,M,0.25,0.28750000000000003,0.20400000000000001,0.744
0.36,0.11,0.45,12.0,F,0.13,0.203,0.082,0.447
0.4,0.115,0.515,9.0,F,0.17,0.191,0.14450000000000002,0.578
0.25,0.075,0.33,5.0,I,0.05,0.056,0.035,0.1405
0.41000000000000003,0.15,0.525,12.0,F,0.25,0.274,0.151,0.708
0.225,0.09,0.295,9.0,M,0.05,0.048,0.046,0.1385
0.45,0.16,0.545,16.0,M,0.365,0.29250000000000004,0.1545,0.8615
0.5,0.225,0.645,15.0,F,0.41000000000000003,0.587,0.4055,1.626
0.355,0.115,0.45,10.0,M,0.155,0.18,0.11850000000000001,0.47800000000000004
0.49,0.17,0.61,15.0,F,0.295,0.5655,0.23850000000000002,1.1775
0.30000000000000004,0.1,0.38,7.0,I,0.09,0.1305,0.056,0.28600000000000003
0.455,0.13,0.5650000000000001,10.0,F,0.30000000000000004,0.439,0.2645,1.058
0.545,0.16,0.67,15.0,F,0.495,0.5985,0.2565,1.5415
0.425,0.12,0.54,10.0,M,0.195,0.29450000000000004,0.153,0.8170000000000001
0.225,0.075,0.29,9.0,I,0.045,0.07100000000000001,0.059000000000000004,0.152
0.33,0.105,0.41000000000000003,7.0,I,0.11,0.1525,0.074,0.335
0.375,0.12,0.46,7.0,F,0.17,0.2205,0.088,0.49150000000000005
0.44,0.155,0.56,9.0,F,0.255,0.4315,0.263,0.9705
0.45,0.1,0.5750000000000001,12.0,F,0.23500000000000001,0.431,0.222,0.9315
0.5,0.2,0.62,12.0,M,0.43,0.4605,0.263,1.221
0.4,0.14,0.515,16.0,M,0.185,0.29550000000000004,0.184,0.7365
0.46,0.18,0.56,12.0,F,0.355,0.342,0.196,0.97
0.4,0.15,0.5,13.0,F,0.295,0.273,0.112,0.8085
0.355,0.125,0.435,9.0,I,0.165,0.1535,0.074,0.40750000000000003
0.38,0.135,0.495,12.0,M,0.215,0.263,0.14250000000000002,0.6295000000000001
0.5,0.18,0.595,13.0,F,0.39,0.4405,0.192,1.053
0.5750000000000001,0.19,0.76,14.0,M,0.56,0.7035,0.386,1.8290000000000002
0.5,0.165,0.615,17.0,F,0.34500000000000003,0.488,0.244,1.1765
0.46,0.15,0.5650000000000001,10.0,F,0.275,0.34550000000000003,0.1925,0.8765000000000001
0.105,0.035,0.14,4.0,I,0.005,0.005,0.0035,0.0145
0.34500000000000003,0.14,0.445,15.0,M,0.1085,0.20550000000000002,0.1015,0.47600000000000003
0.43,0.125,0.525,12.0,F,0.17750000000000002,0.3315,0.166,0.8130000000000001
0.12,0.02,0.16,4.0,I,0.005,0.007500000000000001,0.0045000000000000005,0.018000000000000002
0.48,0.23500000000000001,0.635,16.0,M,0.36,0.41300000000000003,0.228,1.064
0.47000000000000003,0.165,0.5750000000000001,16.0,M,0.35000000000000003,0.292,0.179,0.853
0.27,0.095,0.38,6.0,M,0.07,0.0835,0.051500000000000004,0.219
0.18,0.065,0.245,4.0,M,0.02,0.0245,0.0135,0.0635
0.39,0.15,0.48,13.0,I,0.185,0.276,0.134,0.6275000000000001
0.365,0.135,0.455,9.0,I,0.145,0.1515,0.1165,0.441
0.375,0.125,0.455,10.0,F,0.12,0.1985,0.111,0.458
0.355,0.135,0.455,13.0,M,0.168,0.1865,0.0935,0.47450000000000003
0.27,0.1,0.355,10.0,I,0.075,0.083,0.037,0.216
0.405,0.14,0.52,15.0,I,0.20500000000000002,0.28650000000000003,0.146,0.6765
0.4,0.145,0.54,11.0,I,0.215,0.315,0.181,0.757
0.39,0.14,0.52,19.0,I,0.26,0.24150000000000002,0.14400000000000002,0.7325
0.445,0.165,0.56,11.0,I,0.275,0.4535,0.253,1.0285
0.41000000000000003,0.16,0.52,10.0,F,0.225,0.28450000000000003,0.153,0.712
0.46,0.19,0.615,13.0,I,0.33,0.4335,0.226,1.066
0.49,0.19,0.645,18.0,F,0.34500000000000003,0.47900000000000004,0.35650000000000004,1.3065
0.43,0.135,0.5650000000000001,11.0,I,0.275,0.321,0.17750000000000002,0.8545
0.23,0.085,0.295,8.0,M,0.043000000000000003,0.042,0.0285,0.125
0.28,0.095,0.375,10.0,M,0.08,0.08750000000000001,0.043000000000000003,0.2225
0.4,0.14,0.525,10.0,I,0.253,0.24050000000000002,0.16,0.6955
0.28,0.08,0.395,12.0,M,0.09,0.0995,0.066,0.266
0.4,0.165,0.5,20.0,F,0.225,0.27,0.14550000000000002,0.7105
0.35000000000000003,0.115,0.47000000000000003,8.0,F,0.155,0.1955,0.127,0.487
0.42,0.16,0.58,14.0,I,0.19,0.2725,0.19,0.728
0.38,0.155,0.5,12.0,I,0.18,0.2745,0.156,0.6675
0.55,0.22,0.725,10.0,I,0.655,0.7735000000000001,0.4405,2.0495
0.515,0.215,0.65,16.0,F,0.425,0.5640000000000001,0.323,1.498
0.535,0.185,0.67,21.0,F,0.47000000000000003,0.6275000000000001,0.35000000000000003,1.597
0.44,0.165,0.55,17.0,I,0.30000000000000004,0.312,0.169,0.8605
0.37,0.115,0.49,11.0,F,0.185,0.171,0.11750000000000001,0.541
0.18,0.06,0.23500000000000001,6.0,I,0.018000000000000002,0.022,0.0145,0.058
0.17500000000000002,0.08,0.23500000000000001,5.0,I,0.021500000000000002,0.021500000000000002,0.0175,0.0645
0.41000000000000003,0.115,0.52,11.0,M,0.26,0.263,0.157,0.77
0.4,0.115,0.47500000000000003,13.0,F,0.21,0.186,0.10250000000000001,0.541
0.425,0.11,0.53,13.0,M,0.295,0.23700000000000002,0.161,0.739
0.275,0.065,0.35000000000000003,10.0,F,0.07,0.0745,0.0465,0.20500000000000002
0.42,0.145,0.555,14.0,M,0.25,0.3075,0.2575,0.8695
0.39,0.105,0.505,11.0,M,0.19,0.2595,0.18,0.6555000000000001
0.44,0.16,0.54,15.0,F,0.355,0.391,0.2295,1.0905
0.4,0.115,0.525,11.0,F,0.18,0.2555,0.14400000000000002,0.6295000000000001
0.45,0.17500000000000002,0.55,14.0,M,0.4,0.3765,0.215,1.0985
0.44,0.16,0.55,20.0,M,0.375,0.34800000000000003,0.168,0.991
0.17500000000000002,0.065,0.23500000000000001,6.0,I,0.019,0.0205,0.02,0.061500000000000006
0.41000000000000003,0.165,0.525,13.0,M,0.25,0.2635,0.1985,0.8005
0.365,0.14,0.47500000000000003,16.0,M,0.19,0.202,0.14450000000000002,0.6175
0.4,0.165,0.53,12.0,F,0.23,0.28550000000000003,0.1975,0.772
0.41500000000000004,0.15,0.525,13.0,F,0.27,0.23550000000000001,0.171,0.7155
0.425,0.13,0.53,13.0,F,0.255,0.21150000000000002,0.166,0.717
0.39,0.11,0.465,13.0,F,0.225,0.18150000000000002,0.157,0.6355000000000001
0.23500000000000001,0.08,0.315,5.0,I,0.047,0.08,0.045,0.18
0.355,0.12,0.465,8.0,I,0.184,0.255,0.0915,0.5805
0.385,0.105,0.485,7.0,M,0.133,0.296,0.10400000000000001,0.556
0.385,0.12,0.49,9.0,I,0.17750000000000002,0.271,0.1125,0.591
0.395,0.14,0.515,12.0,F,0.22,0.281,0.1255,0.686
0.44,0.155,0.555,10.0,F,0.263,0.49350000000000005,0.1855,1.016
0.5,0.18,0.61,9.0,F,0.3345,0.5185000000000001,0.3735,1.438
0.55,0.19,0.68,11.0,F,0.515,0.8225,0.3655,1.807
0.55,0.195,0.6900000000000001,11.0,M,0.4305,0.769,0.38,1.7770000000000001
0.55,0.20500000000000002,0.6950000000000001,10.0,M,0.496,1.133,0.4665,2.173
0.5750000000000001,0.195,0.72,10.0,F,0.585,1.0745,0.382,2.1505
0.20500000000000002,0.075,0.27,4.0,I,0.030500000000000003,0.059000000000000004,0.031,0.11800000000000001
0.19,0.06,0.27,5.0,I,0.03,0.044500000000000005,0.017,0.099
0.22,0.07,0.295,6.0,I,0.035,0.0575,0.029500000000000002,0.1365
0.22,0.065,0.295,6.0,I,0.035,0.052000000000000005,0.028,0.1295
0.23,0.07,0.315,6.0,I,0.045,0.0625,0.04,0.164
0.29,0.095,0.375,6.0,I,0.08,0.123,0.060500000000000005,0.28750000000000003
